2024-09-01 18:03:55,198 INFO    StreamThr :41213 [internal.py:wandb_internal():85] W&B internal server running at pid: 41213, started at: 2024-09-01 18:03:55.196339
2024-09-01 18:03:56,906 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/wandb-metadata.json
2024-09-01 18:03:56,906 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/output.log
2024-09-01 18:03:57,230 INFO    wandb-upload_0:41213 [upload_job.py:push():130] Uploaded file /var/folders/0y/141839514p7_t64fbxyb46x40000gn/T/tmp_9qk8gp2wandb/qj7p4lhz-wandb-metadata.json
2024-09-01 18:03:57,469 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-01 18:03:58,474 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-01 18:03:58,908 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/output.log
2024-09-01 18:03:59,033 DEBUG   SenderThread:41213 [sender.py:send():391] send: exit
2024-09-01 18:03:59,033 INFO    SenderThread:41213 [sender.py:send_exit():598] handling exit code: 1
2024-09-01 18:03:59,033 INFO    SenderThread:41213 [sender.py:send_exit():600] handling runtime: 3
2024-09-01 18:03:59,033 INFO    SenderThread:41213 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-01 18:03:59,033 INFO    SenderThread:41213 [sender.py:send_exit():606] send defer
2024-09-01 18:03:59,034 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,034 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-01 18:03:59,034 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,034 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-01 18:03:59,034 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 1
2024-09-01 18:03:59,034 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,034 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-01 18:03:59,034 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,034 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-01 18:03:59,034 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 2
2024-09-01 18:03:59,034 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,034 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-01 18:03:59,034 INFO    HandlerThread:41213 [system_monitor.py:finish():203] Stopping system monitor
2024-09-01 18:03:59,034 DEBUG   SystemMonitor:41213 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-01 18:03:59,034 DEBUG   SystemMonitor:41213 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-01 18:03:59,034 DEBUG   SystemMonitor:41213 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-01 18:03:59,034 INFO    HandlerThread:41213 [interfaces.py:finish():200] Joined cpu monitor
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [interfaces.py:finish():200] Joined disk monitor
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [interfaces.py:finish():200] Joined gpuapple monitor
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [interfaces.py:finish():200] Joined memory monitor
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [interfaces.py:finish():200] Joined network monitor
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 3
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send():391] send: telemetry
2024-09-01 18:03:59,035 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 4
2024-09-01 18:03:59,035 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 5
2024-09-01 18:03:59,035 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,035 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send():391] send: summary
2024-09-01 18:03:59,035 INFO    SenderThread:41213 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-01 18:03:59,035 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,036 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-01 18:03:59,036 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 6
2024-09-01 18:03:59,036 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,036 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-01 18:03:59,036 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,036 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 6
2024-09-01 18:03:59,037 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: status_report
2024-09-01 18:03:59,385 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 7
2024-09-01 18:03:59,385 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:03:59,385 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-01 18:03:59,385 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:03:59,386 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 7
2024-09-01 18:03:59,909 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/config.yaml
2024-09-01 18:03:59,909 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/wandb-summary.json
2024-09-01 18:04:00,037 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:00,897 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 8
2024-09-01 18:04:00,897 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:00,897 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:00,897 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 8
2024-09-01 18:04:00,897 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:00,897 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 8
2024-09-01 18:04:00,897 INFO    SenderThread:41213 [job_builder.py:build():443] Attempting to build job artifact
2024-09-01 18:04:00,897 INFO    SenderThread:41213 [job_builder.py:_get_source_type():572] is repo sourced job
2024-09-01 18:04:00,915 INFO    Thread-12 :41213 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/output.log
2024-09-01 18:04:00,918 INFO    SenderThread:41213 [job_builder.py:build():548] adding wandb-job metadata file
2024-09-01 18:04:00,920 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 9
2024-09-01 18:04:00,920 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:00,920 DEBUG   SenderThread:41213 [sender.py:send():391] send: artifact
2024-09-01 18:04:00,920 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 9
2024-09-01 18:04:01,044 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:06,060 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: keepalive
2024-09-01 18:04:07,170 INFO    SenderThread:41213 [sender.py:send_artifact():1549] sent artifact job-https___github.com_tanzheen_SLT_FYP.git_1d-tokenizer_scripts_train_titok.py - {'id': 'QXJ0aWZhY3Q6MTE3NTAxNDgxMA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxOTE2NTU4Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE3NTAxNDgxMA==', 'versionIndex': 0}}}
2024-09-01 18:04:07,171 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:07,171 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: status_report
2024-09-01 18:04:07,171 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 9
2024-09-01 18:04:07,171 INFO    SenderThread:41213 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-01 18:04:07,938 INFO    SenderThread:41213 [dir_watcher.py:finish():388] scan: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files
2024-09-01 18:04:07,938 INFO    SenderThread:41213 [dir_watcher.py:finish():402] scan save: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/requirements.txt requirements.txt
2024-09-01 18:04:07,938 INFO    SenderThread:41213 [dir_watcher.py:finish():402] scan save: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/output.log output.log
2024-09-01 18:04:07,938 INFO    SenderThread:41213 [dir_watcher.py:finish():402] scan save: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/config.yaml config.yaml
2024-09-01 18:04:07,939 INFO    SenderThread:41213 [dir_watcher.py:finish():402] scan save: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/wandb-summary.json wandb-summary.json
2024-09-01 18:04:07,941 INFO    SenderThread:41213 [dir_watcher.py:finish():402] scan save: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/wandb-metadata.json wandb-metadata.json
2024-09-01 18:04:07,941 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 10
2024-09-01 18:04:07,941 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:07,943 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:07,944 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 10
2024-09-01 18:04:07,946 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:07,946 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 10
2024-09-01 18:04:07,946 INFO    SenderThread:41213 [file_pusher.py:finish():169] shutting down file pusher
2024-09-01 18:04:08,068 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:08,068 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:08,598 INFO    wandb-upload_3:41213 [upload_job.py:push():130] Uploaded file /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/wandb-summary.json
2024-09-01 18:04:08,598 INFO    wandb-upload_0:41213 [upload_job.py:push():130] Uploaded file /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/requirements.txt
2024-09-01 18:04:08,644 INFO    wandb-upload_2:41213 [upload_job.py:push():130] Uploaded file /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/config.yaml
2024-09-01 18:04:09,074 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:09,076 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:09,112 INFO    wandb-upload_1:41213 [upload_job.py:push():130] Uploaded file /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/files/output.log
2024-09-01 18:04:09,317 INFO    Thread-11 (_thread_body):41213 [sender.py:transition_state():626] send defer: 11
2024-09-01 18:04:09,317 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:09,318 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 11
2024-09-01 18:04:09,318 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:09,318 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 11
2024-09-01 18:04:09,318 INFO    SenderThread:41213 [file_pusher.py:join():175] waiting for file pusher
2024-09-01 18:04:09,319 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 12
2024-09-01 18:04:09,319 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:09,319 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 12
2024-09-01 18:04:09,319 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:09,319 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 12
2024-09-01 18:04:09,320 INFO    SenderThread:41213 [file_stream.py:finish():601] file stream finish called
2024-09-01 18:04:09,622 INFO    SenderThread:41213 [file_stream.py:finish():605] file stream finish is done
2024-09-01 18:04:09,622 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 13
2024-09-01 18:04:09,622 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:09,623 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 13
2024-09-01 18:04:09,623 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:09,623 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 13
2024-09-01 18:04:09,623 INFO    SenderThread:41213 [sender.py:transition_state():626] send defer: 14
2024-09-01 18:04:09,623 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: defer
2024-09-01 18:04:09,623 INFO    HandlerThread:41213 [handler.py:handle_request_defer():184] handle defer: 14
2024-09-01 18:04:09,624 DEBUG   SenderThread:41213 [sender.py:send():391] send: final
2024-09-01 18:04:09,624 DEBUG   SenderThread:41213 [sender.py:send():391] send: footer
2024-09-01 18:04:09,624 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: defer
2024-09-01 18:04:09,624 INFO    SenderThread:41213 [sender.py:send_request_defer():622] handle sender defer: 14
2024-09-01 18:04:09,624 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:09,625 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:09,626 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: server_info
2024-09-01 18:04:09,626 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-01 18:04:09,626 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: get_summary
2024-09-01 18:04:09,626 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: sampled_history
2024-09-01 18:04:09,626 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-01 18:04:09,627 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: server_info
2024-09-01 18:04:09,930 DEBUG   SenderThread:41213 [sender.py:send_request():418] send_request: poll_exit
2024-09-01 18:04:09,932 INFO    MainThread:41213 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-09-01 18:04:09,932 INFO    MainThread:41213 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-09-01 18:04:09,932 INFO    MainThread:41213 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-09-01 18:04:09,933 DEBUG   HandlerThread:41213 [handler.py:handle_request():158] handle_request: shutdown
2024-09-01 18:04:09,933 INFO    HandlerThread:41213 [handler.py:finish():880] shutting down handler
2024-09-01 18:04:10,633 INFO    WriterThread:41213 [datastore.py:close():296] close: /Users/tannicholas/SLT_FYP/1d-tokenizer/wandb/run-20240901_180355-9hefio2n/run-9hefio2n.wandb
2024-09-01 18:04:10,937 INFO    SenderThread:41213 [sender.py:finish():1631] shutting down sender
2024-09-01 18:04:10,937 INFO    SenderThread:41213 [file_pusher.py:finish():169] shutting down file pusher
2024-09-01 18:04:10,937 INFO    SenderThread:41213 [file_pusher.py:join():175] waiting for file pusher
